location_names
"LARIMORE ST AND DELVALLE, LA PUENTE, CA"
"LARK ELLEN AND AT PAYSON, COVINA, CA"
"LARK ELLEN AND ROXBURGH, COVINA, CA"
"LARK ELLEN AVE AND AZUSA AVE, AZUSA, CA"
"LARK ELLEN AVE AND AZUSA AVE, SAN DIMAS, CA"
"LARK ELLEN AVE AND BELL BROOK AVE, AZUSA, CA"
"LARK ELLEN AVE AND CLYDEBANK AVE, AZUSA, CA"
"LARK ELLEN AVE AND GALEMONT AVE, AZUSA, CA"
"LARK ELLEN AVE AND PASS & COVINA RD, EAST VALINDA, CA"
"LARK WAY AND OAKDALE AVE, SANTA CLARITA, CA"
"LARKELLEN AND BROOKPORT, COVINA, CA"
"LARKELLEN AVE AND S/OF EDNA PL, COVINA, CA"
"LARKIN AND 4TH ST E, PALMDALE, CA"
"LARKIN AND AVENUE Q-5, PALMDALE, CA"
"LARKIN AND NEWBURGH AVE, AZUSA, CA"
"LARKIN AVE AND AVENUE R-4, PALMDALE, CA"
"LARKIN AVE AND AVENUE R-8, PALMDALE, CA"
"LARKIN AVE AND AVENUEQ, PALMDALE, CA"
"LARKIN AVE AND E AVE Q3, PALMDALE, CA"
"LARKIN AVE AND E AVE Q7, PALMDALE, CA"
"LARKIN AVE AND E AVENUE Q-4, PALMDALE, CA"
"LARKIN AVE AND E AVENUE Q-5, PALMDALE, CA"
"LARKIN ST AND AVENUS Q-7, PALMDALE, CA"
"LARKVANG DR AND LOS PALACIOS DR, ROWLAND HEIGHTS, CA"
"LARMENITA AND EXCELSIOR, NORWALK, CA"
"LARO DR AND ACANTHUS CT, AGOURA HILLS, CA"
"LARO DR, AGOURA HILLS, CA"
"LARRY BEARD DR AND DURFEE AVE, SOUTH EL MONTE, CA"
"LARTO AVE AND PIRU ST, LOS ANGELES, CA"
"LARWIN RD AND GLASESIDE DR, LA MIRADA, CA"
"LAS ANGELES RIVER BED AND SOUTH OF MAIN ST BRIDGE, LOS ANGELES, CA"
"LAS FLORES AND PEACH ST, LYNWOOD, CA"
"LAS FLORES AVE, SANTA CLARITA, CA"
"LAS FLORES BLVD AND ATLANTIC AVE, LOS ANGELES, CA"
"LAS FLORES CANYON RD AND PACIFIC COAST HWY, MALIBU, CA"
"LAS FLORES CYN AND LIVE OAK, MALIBU, CA"
"LAS FLORES HTS AND LAS FLORES CYN, MALIBU, CA"
"LAS FLORES ST, ALTADENA, CA"
"LAS HERMANAS ST AND SUSANNA RD, RANCHO DOMINGUEZ, CA"
"LAS LOMAS AND HUNTINGTON, DUARTE, CA"
"LAS LOMAS DR AND BERNARDO CIR, DUARTE, CA"
"LAS LOMAS RD AND HUNTINGTON DR, DUARTE, CA"
"LAS LOMAS RD AND MARKWOOD ST, DUARTE, CA"
"LAS LOMAS RD, DUARTE, CA"
"LAS MANANITAS AND DECORO, SAUGUS, CA"
"LAS MANANITAS DR, SAUGUS, CA"
"LAS MANITAS AND LA GRANJA, SANTA CLARITA, CA"
"LAS PALMAS AVD AND SANTA MONICA BLVD, W HOLLYWOOD, CA"
"LAS PALMAS AVE AND SANTA MONICA BLVD, WEST HOLLYWOOD, CA"
"LAS PALOMAS AND LE FLORE, LA HABRA HEIGHTS, CA"
"LAS PALOMAS DR AND LA FLORE DR, LA HABRA HEIGHTS, CA"
"LAS POSAS ST AND ROSEMEAD BLVD, PICO RIVERA, CA"
"LAS TUNA AND MUSCATEL, SAN GABRIEL, CA"
"LAS TUNA BEACH, MALIBU, CA"
"LAS TUNAS AND 9900 BLK, TEMPLE CITY, CA"
"LAS TUNAS AND ANGUS, TEMPLE CITY, CA"
"LAS TUNAS AND BALDWIN AVE, TEMPLE CITY, CA"
"LAS TUNAS AND CLOVER ST, TEMPLE CITY, CA"
"LAS TUNAS AND E/B BTWN ENCINITA, TEMPLE CITY, CA"
"LAS TUNAS AND PACIFIC COAST HWY, MALIBU, CA"
"LAS TUNAS AND ROWLAND, TEMPLE CITY, CA"
"LAS TUNAS AND W/OF AGNES, TEMPLE CITY, CA"
"LAS TUNAS AND W/OF OAK AVE, TEMPLE CITY, CA"
"LAS TUNAS DR AND ALESSANDRO AVE, TEMPLE CITY, CA"
"LAS TUNAS DR AND ARDEN AVE, TEMPLE CITY, CA"
"LAS TUNAS DR AND ARDEN, TEMPLE CITY, CA"
"LAS TUNAS DR AND BALDWIN BLVD, TEMPLE CITY, CA"
"LAS TUNAS DR AND BROADWAY, TEMPLE CITY, CA"
"LAS TUNAS DR AND BURTON AVE, TEMPLE CITY, CA"
"LAS TUNAS DR AND BURTON RD, SAN GABRIEL, CA"
"LAS TUNAS DR AND CLOVER ST, TEMPLE CITY, CA"
"LAS TUNAS DR AND CLOVERLY, TEMPLE CITY, CA"
"LAS TUNAS DR AND EARLE AVE, SAN GABRIEL, CA"
"LAS TUNAS DR AND EL MONTE AVE, ARCADIA, CA"
"LAS TUNAS DR AND EL MONTE AVE, TEMPLE CITY, CA"
"LAS TUNAS DR AND EL MONTE RD, TEMPLE CITY, CA"
"LAS TUNAS DR AND ENCINITAS AVE, TEMPLE CITY, CA"
"LAS TUNAS DR AND FIESTA AVE, TEMPLE CITY, CA"
"LAS TUNAS DR AND GILPIN WAY, TEMPLE CITY, CA"
"LAS TUNAS DR AND GOLDEN WEST AVE, TEMPLE CITY, CA"
"LAS TUNAS DR AND HOLLY AVE, TEMPLE CITY, CA"
"LAS TUNAS DR AND HOLLY, ALHAMBRA, CA"
"LAS TUNAS DR AND KAUFMAN, TEMPLE CITY, CA"
"LAS TUNAS DR AND LIVE OAK AVE, TEMPLE CITY, CA"
"LAS TUNAS DR AND MAYLFOWER AVE, UNINCORPORATED ARCADIA, CA"
"LAS TUNAS DR AND MUSCATEL AVE, TEMPLE CITY, CA"
"LAS TUNAS DR AND ROWLAND AVE, TEMPLE CITY, CA"
"LAS TUNAS DR AND SAN GABRIEL BLVD, TEMPLE CITY, CA"
"LAS TUNAS DR AND SANTA ANITA AVE, ARCADIA, CA"
"LAS TUNAS DR AND TEMPLE BLVD, TEMPLE CITY, CA"
"LAS TUNAS DR AND TEMPLE, TEMPLE CITY, CA"
"LAS TUNAS DR AND VISTA AVE, SAN GABRIEL, CA"
"LAS TUNAS DR AND WALNUT GROVE, SAN GABRIEL, CA"
"LAS TUNAS DR AND WELLAND AVE, TEMPLE CITY, CA"
"LAS TUNAS DR AND WILLARD ST, SAN GABRIEL, CA"
"LAS TUNAS DR, ARCADIA, CA"
"LAS TUNAS DR, SAN GABRIEL, CA"
"LAS TUNAS STATE BEACH, LOS ANGELES, CA"
"LAS VECINAS DR AND GLENDORA AVE, LA PUENTE, CA"
"LAS VEGAS (NFD), LAS VEGAS, NV"
"LAS VEGAS AVE AND SANTA FE AVE, CAPISTRANO BEACH, CA"
"LAS VEGAS NV, LAS VEGAS, NV"
"LAS VEGAS, NEVADA CITY, CA"
"LAS VERGENES AND MEADOWCREEK, CALABASAS, CA"
"LAS VIEGENES AND 101 FWY, CALABASAS, CA"
"LAS VIRENES RD AND 101 FWY, CALABASAS, CA"
"LAS VIRGENAS RD AND B OR AGOURA, CALABASAS, CA"
"LAS VIRGENAS RD AND PLATA LN, CALABASAS, CA"
"LAS VIRGENES AND 101 FREEWAY OVERPASS, AGOURA, CA"
"LAS VIRGENES AND 101 FWY, AGOURA HILLS, CA"
"LAS VIRGENES AND 101 FWY, AGOURA, CA"
"LAS VIRGENES AND 101 HWY, CALABASAS, CA"
"LAS VIRGENES AND 101 OVERPASS, CALABASAS, CA"
"LAS VIRGENES AND 101, MALIBU, CA"
"LAS VIRGENES AND A.E. WRIGHT, CALABASAS, CA"
"LAS VIRGENES AND AGOURA, CALABASAS, CA"
"LAS VIRGENES AND AGUORA RD, CALABASAS, CA"
"LAS VIRGENES AND CAMINO DE SOL, CALABASAS, CA"
"LAS VIRGENES AND EL ENCANTADO, CALABASAS, CA"
"LAS VIRGENES AND EL ENCANTO, CALABASAS, CA"
"LAS VIRGENES AND FREEWAY 101, CALABASAS, CA"
"LAS VIRGENES AND JUAN BAUTISTA DEANZA, CALABASAS, CA"
"LAS VIRGENES AND MEADOW CT, CALABASAS, CA"
"LAS VIRGENES AND MESDOW CREEK, CALABASAS, CA"
"LAS VIRGENES AND MULHOLLAND, CALABASAS, CA"
"LAS VIRGENES AND N 101 FWY, CALABASAS, CA"
"LAS VIRGENES AND N OF 101 FWY, CALABASAS, CA"
"LAS VIRGENES AND PARKER, CALABASAS, CA"
"LAS VIRGENES AND PARKWAY RD, CALABASAS, CA"
"LAS VIRGENES AND PIUMA, MALIBU, CA"
"LAS VIRGENES AND S OF 101 FRWY, AGOURA HILLS, CA"
"LAS VIRGENES AND WILLOW GLEN, CALABASAS, CA"
"LAS VIRGENES CANYON AND MEDOW CREEK, CALABASAS, CA"
"LAS VIRGENES CANYON RD AND MEADOW CREEK, CALABASAS, CA"
"LAS VIRGENES CANYON RD AND MULHOLLAND HWY, CALABASAS, CA"
"LAS VIRGENES CYN AND AG WRIGHT, CALABASAS, CA"
"LAS VIRGENES CYN AND FRAMCISCO CANYON RD, MALIBU, CA"
"LAS VIRGENES CYN AND MEADOW CRK, CALABASAS, CA"
"LAS VIRGENES RD AND 101 FREEWAY, MALIBU, CA"
"LAS VIRGENES RD AND 101 FRWAY, CALABASAS, CA"
"LAS VIRGENES RD AND 101 FRWY, AGOURA, CA"
"LAS VIRGENES RD AND 101 FWY, AGOURA HILLS, CA"
"LAS VIRGENES RD AND 101 FWY, MALIBU, CA"
"LAS VIRGENES RD AND 101 HWY, CALABASAS, CA"
"LAS VIRGENES RD AND 101 OFF RAMP, CALABASAS, CA"
"LAS VIRGENES RD AND 101, CALABASAS, CA"
"LAS VIRGENES RD AND 101` FWY, CALABASAS, CA"
"LAS VIRGENES RD AND 101FWY, CALABASAS, CA"
"LAS VIRGENES RD AND A.E. WRIGHT SCHOOL, CALABASAS, CA"
"LAS VIRGENES RD AND AGOURA RD, CALABASAS, CA"
"LAS VIRGENES RD AND COLODNY DR, CALABASAS, CA"
"LAS VIRGENES RD AND HORSESHOE CIR, AGOURA, CA"
"LAS VIRGENES RD AND LAS VIRGENES CANYON RD, MALIBU, CA"
"LAS VIRGENES RD AND LOS HILLS RD, CALABASAS, CA"
"LAS VIRGENES RD AND LOST HILLS, CALABASAS, CA"
"LAS VIRGENES RD AND MEADOW CAREEK LN, CALABASAS, CA"
"LAS VIRGENES RD AND MEADOW CREEK, CALABASAS, CA"
"LAS VIRGENES RD AND MEADOWCREEK LN, CALABASAS, CA"
"LAS VIRGENES RD AND MEADOWCREEK RD, CALABASAS, CA"
"LAS VIRGENES RD AND MOBILE GAS, CALABASAS, CA"
"LAS VIRGENES RD AND MULHOLLAND DR, CALABASAS, CA"
"LAS VIRGENES RD AND MURANO, CALABASAS, CA"
"LAS VIRGENES RD AND N OF 6002, CALABASAS, CA"
"LAS VIRGENES RD AND N OF THE 101 FREEWAY, LOS ANGELES, CA"
"LAS VIRGENES RD AND N/O 101 FRY, CALABASAS, CA"
"LAS VIRGENES RD AND NULHOLLAND HWY, CALABASAS, CA"
"LAS VIRGENES RD AND PARKMORE, CALABASAS, CA"
"LAS VIRGENES RD AND PARKWAY CALABASAS, CALABASAS, CA"
"LAS VIRGENES RD AND S THOUSAND OAKS BLVD, CALABASAS, CA"
"LAS VIRGENES RD AND THOUSAND OAKS BLVD, AGOURA HILLS, CA"
"LAS VIRGENES RD AND THOUSAND OAKS BLVD, CALABASAS, CA"
"LAS VIRGENES RD AND U.S. 101 VENTURA FWY, CALABASAS, CA"
"LAS VIRGENES RD AND US CALABASAS RD, CALABASAS, CA"
"LAS VIRGENES RD AND VENTURA FWY, CALABASAS, CA"
"LAS VIRGENES RD AND WILLOW GLEN, CALABASAS, CA"
"LAS VIRGENES RD, AGOURA HILLS, CA"
"LAS VIRGENS AND 101 FWY, CALABASAS, CA"
"LAS VIRGENS RD AND 101 FWY, CALABASAS, CA"
"LAS VIRGENSES CYN RD AND LOST HILLS RD, CALABASAS, CA"
"LAS VIRGERNES AND LOST HILLS RD, CALABASAS, CA"
"LAS VIRGINES AND 101 FWY, AGOURA, CA"
"LAS VIRGINES CANYON RD, CALABASAS, CA"
"LAS VIRGINES RD AND 101 FWY, LOS ANGELES, CA"
"LASA VERDE AVE AND SPANISH BROOM, PALMDALE, CA"
"LASAGE ST AND COLMER AVE, LYNWOOD, CA"
"LASD BUS #30516, LOS ANGELES, CA"
"LASD STATION, WALNUT, CA"
"LASHBROCK AND GARVEY, SOUTH EL MONTE, CA"
"LASHBROOK AVE AND CURTADA ST, EL MONTE, CA"
"LASHBROOK AVE AND RUSH ST, SOUTH EL MONTE, CA"
"LASHBROOK AVE, SOUTH EL MONTE, CA"
"LASHER AND AVENUE R, PALMDALE, CA"
"LASHROOK AVE AND CORTADA ST, SOUTH EL MONTE, CA"
"LASKER AVE AND AVENUE Q-3, PALMDALE, CA"
"LASKER AVE AND AVENUE R-13, PALMDALE, CA"
"LASSEN ST AND DE SOTO ST, CHATSWORTH, CA"
"LASSEN ST AND TOPANGA CYN BLVD, SYLMAR, CA"
"LASTUNAS DR AND ALESSANDRO AVE, TEMPLE CITY, CA"
"LASZLO AND 20TH ST W, LANCASTER, CA"
"LATIEJERA BLVD AND SLAUSON AVE, LOS ANGELES, CA"
"LATIGO CANYON RD AND CASTRO MOUNTAIN WAY, MALIBU, CA"
"LATIGO CANYON RD AND MCREYNOLDS RD, MALIBU, CA"
"LATIGO CANYON RD, MALIBU, CA"
"LATIGO CYN AND PACIFIC COAST HWY, MALIBU, CA"
"LATIGO SHOPES AND PACIFIC COAST HWY, MALIBU, CA"
"LATIGO, MALIBU, CA"
"LAUN ST AND E/O LINCOLN AVE, ALTADENA, CA"
"LAUNCH RAMP, CASTAIC LAKE (UPPER) PARK, CA"
"LAUNCH RAMP, MARINA DEL REY, CA"
"LAURAL ST AND NORTHWOOD AVE, COMPTON, CA"
"LAURE AVE, WEST HOLLYWOOD, CA"
"LAUREL AND ORANGE, FONTANA, CA"
"LAUREL AVE AND 73RD ST, LOS ANGELES, CA"
"LAUREL AVE AND LOCUST ST, COMPTON, CA"
"LAUREL AVE AND MYER RD, WHITTIER, CA"
"LAUREL AVE AND REGENT ST, HUNTINGTON PARK, CA"
"LAUREL AVE AND THURSON, COMPTON, CA"
"LAUREL AVE AND VERGINIA, WHITTIER, CA"
"LAUREL BLVD AND CYPRESS ST, COMPTON, CA"
"LAUREL CANYON AND OSBOURNE ST, NORTH HOLLYWOOD, CA"
"LAUREL CANYON AND VAN NUYS, VAN NUYS, CA"
"LAUREL CANYON AND WOLFSKILL ST, PACOIMA, CA"
"LAUREL CANYON BLVD AND BRAND ST, PACOIMA, CA"
"LAUREL CANYON BLVD AND VANDOWEN ST, LOS ANGELES, CA"
"LAUREL CANYON BLVD AND WHITSETT AVE, NORTH HOLLYWOOD, CA"
"LAUREL CANYON BLVD, SUN VALLEY, CA"
"LAUREL CYN AND 101 FWY, LOS ANGELES, CA"
"LAUREL CYN AND BRANFORD ST, NORTH HOLLYWOOD, CA"
"LAUREL CYN AND CHANDLER ST, HOLLYWOOD, CA"
"LAUREL CYN AND ERWIN ST, LOS ANGELES, CA"
"LAUREL CYN AND RAILROAD BRIDGE, NORTH HOLLYWOOD, CA"
"LAUREL CYN AND SHERMAN WAY, HOLLYWOOD, CA"
"LAUREL CYN BLVD AND ROSCOE/MTA BLVD, SHERMAN OAKS, CA"
"LAUREL CYN RR TRACKS, NORTH HOLLYWOOD, CA"
"LAUREL CYN, LOS ANGELES, CA"
"LAUREL CYN, NORTH HOLLYWOOD, CA"
"LAUREL GLEN WAY AND 25TH ST E, PALMDALE, CA"
"LAUREL ST AND 195TH ST, LOS ANGELES, CA"
"LAUREL ST AND BARROW AVE, COMPTON, CA"
"LAUREL ST AND BRANDFIELD AVE, COMPTON, CA"
"LAUREL ST AND CLIVEDEN AVE, COMPTON, CA"
"LAUREL ST AND CLIVENDEN AVE, COMPTON, CA"
"LAUREL ST AND CYPRESS ST, COMPTON, CA"
"LAUREL ST AND E 98TH ST, LOS ANGELES, CA"
"LAUREL ST AND E CLIVEDEN AVE, COMPTON, CA"
"LAUREL ST AND ESSAY AVE, COMPTON, CA"
"LAUREL ST AND SANTA FE AVE, HUNTINGTON PARK, CA"
"LAUREL ST AND TAJAUTA AVE, COMPTON, CA"
"LAUREL ST AND TUCKER PARK, COMPTON, CA"
"LAUREL ST AND W CLARKDALE AVE, BELLFLOWER, CA"
"LAUREL, NORWALK, CA"
"LAURELBROOK CIR, CERRITOS, CA"
"LAURIE LN AND LAKE ELIZABETH RD, PALMDALE, CA"
"LAUS AND GLENDALE STATION, LOS ANGELES, CA"
"LAUS AND SAN BERNARDINO PAX, SAN BERNARDINO, CA"
"LAUS, PLATFORM 6, LOS ANGELES, CA"
"LAVANIA AND FIGUEROA ST, LOS ANGELES, CA"
"LAVENDER AVE AND GOLDEN SPRINGS DR, DIAMOND BAR, CA"
"LAVENDER DR AND GOLDEN SPRINGS DR, DIAMOND BAR, CA"
"LAVENDER ST AND GOLDEN SPRINGS RD, DIAMOND BAR, CA"
"LAVERN AVE AND WHITTIER BLVD, EAST LOS ANGELES, CA"
"LAVERN ST AND OLYMPIC BLVD, EAST LOS ANGELES, CA"
"LAVERNE AVE AND WHITTIER BLVD, EAST LOS ANGELES, CA"
"LAVETA AVE AND MONTGOMERY PL, ORANGE, CA"
"LAVINIA AVE AND CARLIN AVE, LYNWOOD, CA"
"LAWN ST AND GLENROSE AVE, ALTADENA, CA"
"LAWNDALE AND HAWTHORNE BLVD, TORRANCE, CA"
"LAWNDALE ST AND GRANDVIEW LN, VALINDA, CA"
"LAWNWOOD ST, LA PUENTE, CA"
"LAWRENCE AVE AND ARROYO DR, SOUTH SAN GABRIEL, CA"
"LAWRENCE AVE, ROSEMEAD, CA"
"LAWRENCEVILLE, LILBURN, GA"
"LAX BUS TERMINAL, LOS ANGELES, CA"
"LAXFORD RD AND 10 MALLEY AVE, AZUSA, CA"
"LAYMAN AVE AND LINDSEY AVE, PICO RIVERA, CA"
"LAYMAN AVE AND ROSEMEAD BLVD, PICO RIVERA, CA"
"LB BLVD AND 14TH ST, LOS ANGELES, CA"
"LBERTONI ST AND AVALON BLVD, CARSON, CA"
"LE BORGNE ST AND NELSON AVE, WEST VALINDA, CA"
"LE FLORE DR AND LAS PALOMAS, LA HABRA HEIGHTS, CA"
"LE FLORE DR AND LAS TALOMAS, LA HABRA HEIGHTS, CA"
"LE FLORE DR AND LUPIN HILL DR, LA HABRA HEIGHTS, CA"
"LE SAGE AVE AND CARSON DR, LYNWOOD, CA"
"LE SEDA AVE AND RORIMER ST, EAST VALINDA, CA"
"LEADWOOD AVE AND DOVLIN PL, CARSON, CA"
"LEAF AVE, AZUSA, CA"
"LEAFDALE AVE AND MAXSON RD, SOUTH EL MONTE, CA"
"LEAFDALE, SOUTH EL MONTE, CA"
"LEAGUE AVE, LA PUENTE, CA"
"LEAHY AVE AND MAPLEDALE ST, BELLFLOWER, CA"
"LEALAND AND INEZ, WHITTIER, CA"
"LEAPWOOD AVE AND DOMINGUEZ ST, CARSON, CA"
"LEAPWOOD ST, CARSON, CA"
"LEATHERWOOD AND 12TH ST W, LANCASTER, CA"
"LEATHERWOOD AND AVENUE H13, LANCASTER, CA"
"LEE AND LOMA, SOUTH EL MONTE, CA"
"LEE AVE, SOUTH EL MONTE, CA"
"LEFFINGWELL AND CROSSDAVE, NORWALK, CA"
"LEFFINGWELL AND EGAN DR, WHITTIER, CA"
"LEFFINGWELL AND MILLER, WHITTIER, CA"
"LEFFINGWELL AND UTICA, WHITTIER, CA"
"LEFFINGWELL AND VALLEY VIEW, WHITTIER, CA"
"LEFFINGWELL BLVD AND BLUEFIELD AVE, WHITTIER, CA"
"LEFFINGWELL RD AND B/T MEYER RD / COTEAU DR, WHITTIER, CA"
"LEFFINGWELL RD AND BELCHER ST, NORWALK, CA"
"LEFFINGWELL RD AND BLUEFIELD & STAMY AVE, WHITTIER, CA"
"LEFFINGWELL RD AND COLIMA RD, WHITTIER, CA"
"LEFFINGWELL RD AND COPELY DR, WHITTIER, CA"
"LEFFINGWELL RD AND GARD AVE NORWALK, NORWALK, CA"
"LEFFINGWELL RD AND GUNN AVE, WHITTIER, CA"
"LEFFINGWELL RD AND HORNELL ST, WHITTIER, CA"
"LEFFINGWELL RD AND KIBBEE AVE, WHITTIER, CA"
"LEFFINGWELL RD AND KIBBEE DR, LA MIRADA, CA"
"LEFFINGWELL RD AND LA MIRADA BLVD, LA MIRADA, CA"
"LEFFINGWELL RD AND LA MIRADA BLVD, WHITTIER, CA"
"LEFFINGWELL RD AND MEYER RD, WHITTIER, CA"
"LEFFINGWELL RD AND MILLER RD, WHITTIER, CA"
"LEFFINGWELL RD AND RAMSEY AVE, WHITTIER, CA"
"LEFFINGWELL RD AND SAN GERTRUDES, LA MIRADA, CA"
"LEFFINGWELL RD AND SCOTT AVE, LA MIRADA, CA"
"LEFFINGWELL RD AND SPRINGVIEW, LA MIRADA, CA"
"LEFFINGWELL RD AND VALLEY VIEW AVE, LA MIRADA, CA"
"LEFFINGWELL RD AND WHITTIER, WHITTIER, CA"
"LEFFINGWELL, LA MIRADA, CA"
"LEFLOSS AVE AND STUDEBAKER RD, NORWALK, CA"
"LEFLOSS ST, NORWALK, CA"
"LEFLOSS, NORWALK, CA"
"LEGACY LN AND AVENUE 0, PALMDALE, CA"
"LEGG LEGG PARK, ROSEMEAD, CA"
"LEGGIT ST AND JERSEY AVE, NORWALK, CA"
"LEIACHER AND BAMWALL, NORWALK, CA"
"LEIBACHER AVE AND ALONDRA BLVD, CERRITOS, CA"
"LEIBACHER AVE AND DUMONT AVE, NORWALK, CA"
"LEIBACHER AVE, NORWALK, CA"
"LEIMERT PARK BLVD AND 43RD, LOS ANGELES, CA"
"LELAND AND TELEGRAPH, WHITTIER, CA"
"LELAND AVE AND LAKELAND AVE, WHITTIER, CA"
"LELAND AVE AND TELEGRAPH RD, WHITTIER, CA"
"LELAND AVE, WHITTIER, CA"
"LEMMING ST AND CENTRALIA AVE, LAKEWOOD, CA"
"LEMOLA AVE AND MARINE AVE, GARDENA, CA"
"LEMOLI AVE AND 132RD ST, GARDENA, CA"
"LEMOLI AVE AND 14800 BLOCK, LOS ANGELES, CA"
"LEMOLI AVE AND CHADRON AVE, GARDENA, CA"
"LEMON AND BRADBURY, BRADBURY, CA"
"LEMON AND CURRIER, ROWLAND HEIGHTS, CA"
"LEMON AND STANLEY, NORWALK, CA"
"LEMON AVE AND AMADIS, WALNUT, CA"
"LEMON AVE AND BALDWIN AVE, TEMPLE CITY, CA"
"LEMON AVE AND BREA CYN, INDUSTRY, CA"
"LEMON AVE AND LA PUENTE RD, WALNUT, CA"
"LEMON AVE AND VEJAR RD, WALNUT, CA"
"LEMON CREEK PARK HORSE TRL, WALNUT, CA"
"LEMON DR AND HAYES DR, WHITTIER, CA"
"LEMON ST AND STANFORD AVE, GARDENA, CA"
"LEMON ST AND WALNUT, LA PUENTE, CA"
"LEMONWOOD AVE, LANCASTER, CA"
"LEMONWOOD, LANCASTER, CA"
"LEMSFIRN AVENUE AND 30TH ST E, PALMDALE, CA"
"LENNOX AVE AND HAWTHORNE BLVD, LOS ANGELES, CA"
"LENNOX AVE AND PRAIRIE AVE, LENNOX, CA"
"LENNOX BLVD AND 107TH ST, LENNOX, CA"
"LENNOX BLVD AND 111TH ST, LENNOX, CA"
"LENNOX BLVD AND 50 FT EAST OF LACIENEGA BLVD, HAWTHORNE, CA"
"LENNOX BLVD AND BUDFORD, LENNOX, CA"
"LENNOX BLVD AND DEL ROSE AVE, INGLEWOOD, CA"
"LENNOX BLVD AND INGLEWOOD AVE, LENNOX, CA"
"LENNOX BLVD AND LA PLAYITA MINI MARKET, LENNOX, CA"
"LENNOX BLVD AND REDONDO BEACH BLVD, LAWNDALE, CA"
"LENNOX BLVD AND WESTERN AVE, LOS ANGELES, CA"
"LENNOX BLVD, INGLEWOOD, CA"
"LEO CARILLO CAMPGROUNDS, MALIBU, CA"
"LEO CARILLO STATE BCH PARKING, MALIBU, CA"
"LEO CARILLO STATE BEACH, MALIBU, CA"
"LEO CARRILLO BEACH AND PACIFIC COAST HWY, MALIBU, CA"
"LEO CARRILLO STATE BCH, THOUSAND OAKS, CA"
"LEO CARRILLO, MALIBU, CA"
"LEONA RIDGE RD AND SPUNKY CANYON RD, GREEN VALLEY, CA"
"LEONA VALLEY, ANGELES NATIONAL FOREST, CA"
"LEONARD AVE, LOS ANGELES, CA"
"LEOPARD CT AND SPHINX DR, PALMDALE, CA"
"LERMA AVE AND POTRERO AVE, EL MONTE, CA"
"LERMA AVE AND TOTRERO AVE, SOUTH EL MONTE, CA"
"LERMA RD AND FAWCETT AVE, SOUTH EL MONTE, CA"
"LERMA RD AND POTRERO, S EL MONTE, CA"
"LESAGE AVE AND CARSON DR, LYNWOOD, CA"
"LESAR CHAVEZ AVE AND FORD BLVD, EAST LOS ANGELES, CA"
"LESSER ST AND FOSTER RD, NORWALK, CA"
"LETON AVE AND AZUSA AVE, AZUSA, CA"
"LEUDER'S PARK, COMPTON, CA"
"LEVELSIDE AND DEL AMO BLVD, LAKEWOOD, CA"
"LEVELSIDE AVE AND S DEL AMO BLVD, LAKEWOOD, CA"
"LEVERETT AND HARLEY, INDUSTRY, CA"
"LEWARD PL AND MONTEBELLO PKWY, LOS ANGELES, CA"
"LEWIS RD AND CHESEBRO RD, AGOURA HILLS, CA"
"LEWIS RD, AGOURA HILLS, CA"
"LEWIS RD, AGOURA, CA"
"LEWIS ST AND CERRITOS AVE, ANAHEIM, CA"
"LEWISTON, IDAHO, IN"
"LEXHAM AND 60 FWY, EL MONTE, CA"
"LEXHAM RD, S EL MONTE, CA"
"LEXINGTON-GALLATIN RD, SOUTH EL MONTE, CA"
"LEXINGTON AVE AND BENESEE AVE, WEST HOLLYWOOD, CA"
"LEXINGTON AVE AND CRESCENT HEIGHTS BLVD, WEST HOLLYWOOD, CA"
"LEXINGTON AVE AND E GENESSE AVE, WEST HOLLYWOOD, CA"
"LEXINGTON AVE AND W SIERRA BONITA AVE, WEST HOLLYWOOD, CA"
"LEXINGTON GALINGTON AVE AND WEST OF ANDREW ST, EL MONTE, CA"
"LEXINGTON RD AND TERRADELL ST, PICO RIVERA, CA"
"LEXINGTON, SOUTH EL MONTE, CA"
"LEXINGTON/ GALLATIN AND NORTH OF AREA E, SOUTH EL MONTE, CA"
"LEXION AVE AND OSBORNE ST, LAKE VIEW TERRACE, CA"
"LEXXON ST, INGLEWOOD, CA"
"LEXXOX AVE AND MANSEL AVE, LENNOX, CA"
"LIBERTY AND 101 FREEWAY, CALABASAS, CA"
"LIBERTY AND 101, AGOURA, CA"
"LIBERTY AND AGOURA, AGOURA HILLS, CA"
"LIBERTY AND COUNTRY GLEN, AGOURA HILLS, CA"
"LIBERTY AVE AND MOUNTAIN VW, LOS ANGELES, CA"
"LIBERTY BLVD AND SEVELLE AVE, LOS ANGELES, CA"
"LIBERTY BLVD AND SEVILLE AVE, HUNTINGTON PARK, CA"
"LIBERTY CANYON AND 101 FRY, AGOURA, CA"
"LIBERTY CANYON AND 101 OFF RAMP, AGOURA, CA"
"LIBERTY CANYON RD AND 101 FREE WAY, AGOURA, CA"
"LIBERTY CANYON RD AND 101 FREEWAY, CALABASAS, CA"
"LIBERTY CANYON RD AND 101 N FWY, AGOURA HILLS, CA"
"LIBERTY CANYON RD AND COUNTRY GLEN, AGOURA HILLS, CA"
"LIBERTY CANYON RD AND N 101 FWY, AGOURA, CA"
"LIBERTY CANYON RD AND S 101 FWY, AGOURA, CA"
"LIBERTY CANYON RD, AGOURA, CA"
